1172	wife	shoot	daughter
1173	mother	kill	child
1174	protester	battle	police
1175	mother	kill	child
1176	police	battle	protester
1177	protester	urge	soldier
1178	police	shoot	prisoner
1179	ally	back	regime
1180	democrat	advise	administration
1181	police	confront	protester
1182	army	praise	youth
1183	gunman	attack	police
1184	police	abandon	soldier
1185	officer	advise	police
1186	police	pursue	prisoner
1187	police	pursue	prisoner
1188	youth	bring	regime
1189	regime	protect	israel
1190	woman	take	child
1191	al-assad	succeed	father
1192	protester	fight	police
1193	administration	support	protester
1194	scientist	visit	protester
1195	police	battle	protester
1196	iranians	defy	regime
1197	tunisia	arrest	protester
1198	policeman	infiltrate	protester
1199	regime	see	enemy
1200	police	confront	protester
1201	officer	prevent	protester
1202	thief	assault	mother
1203	thief	assault	sister
1204	soldier	inform	attacker
1205	dictator	save	regime
1206	police	beat	protester
1207	pirate	kill	hostage
1208	administration	back	dictator
1209	gaddafi	visit	terrorist
1210	gaddafi	give	child
1211	soldier	disperse	protester
1212	officer	arrest	activist
1213	obama	support	protester
1214	police	confront	protestor
1215	soldier	confront	gunman
1216	army	confront	youth
1217	army	allow	protester
1218	obama	abandon	ally
1219	mother	embrace	soldier
1220	father	embrace	soldier
1221	protester	accuse	regime
1222	protester	accuse	police
1223	police	beat	protester
1224	policeman	hit	woman
1225	police	prevent	protester
1226	army	abandon	regime
1227	protestor	capture	attacker
1228	woman	lose	daughter
1229	democrat	accuse	obama
1230	democrat	accuse	obama
1231	officer	arrest	woman
1232	protester	take	police
1233	civilian	fight	thief
1234	obama	embrace	protester
1235	administration	push	ally
1236	protester	accuse	regime
1237	assad	succeed	father
1238	army	train	soldier
1239	police	fight	protester
1240	protester	accuse	army
1241	civilian	help	iraqis
1242	obama	embrace	protester
1243	administration	push	ally
1244	police	assault	protester
1245	army	urge	protester
1246	protester	confront	officer
1247	police	confront	protester
1248	police	push	protester
1249	soldier	attack	reporter
1250	police	prevent	protester
1251	u.s.	kill	laden
1252	protester	accuse	regime
1253	soldier	push	attacker
1254	christian	leave	iran
1255	republican	accuse	obama
1256	administration	embrace	regime
1257	army	allow	thug
1258	thug	attack	youth
1259	republican	attack	iraq
1260	father	leave	mother
1261	obama	embrace	protester
1262	administration	push	ally
1263	protester	accuse	regime
1264	mother	leave	husband
1265	thug	attack	protester
1266	thug	beat	protester
1267	jews	welcome	refugee
1268	policeman	disperse	protester
1269	thug	attack	protester
1270	guard	shoot	politician
1271	protester	accuse	regime
1272	thug	assault	protester
1273	army	protect	protester
1274	obama	abandon	ally
1275	protester	see	army
1276	army	help	police
1277	guard	shoot	politician
1278	protester	confront	police
1279	protester	accuse	police
1280	administration	abandon	ally
1281	thug	attack	protester
1282	protester	accuse	regime
1283	protester	hire	thug
1284	police	kill	youth
1285	woman	lose	husband
1286	protester	denounce	washington
1287	officer	support	husband
1288	mother	raise	child
1289	army	urge	protester
1290	mother	abandon	daughter
1291	officer	attack	woman
1292	guard	protect	refugee
1293	islamists	threaten	regime
1294	husband	take	mother
1295	activist	accuse	police
1296	syria	defend	regime
1297	police	kill	protester
1298	army	urge	protester
1299	guard	capture	pirate
1300	army	protect	democrat
1301	police	arrest	gaddafi
1302	islamists	threaten	regime
1303	ally	accuse	iran
1304	obama	address	republican
1305	thug	attack	protester
1306	militia	defeat	army
1307	woman	accuse	assange
1308	politician	attack	administration
1309	army	treat	protester
1310	guard	arrest	enemy
1311	u.s.	back	regime
1312	woman	support	husband
1313	expert	help	police
1314	father	lose	child
1315	laden	warn	regime
1316	police	detain	protester
1317	al-qadhafi	warn	activist
1318	administration	assist	regime
1319	u.s.	back	regime
1320	terrorist	lead	iran
1321	israel	attack	iran
1322	terrorist	murder	israeli
1323	police	beat	protester
1324	father	lose	child
1325	protester	confront	police
1326	activist	welcome	protester
1327	soldier	leave	army
1328	iran	leave	iraq
1329	officer	beat	protester
1330	father	lose	child
1331	police	beat	protester
1332	militia	arrest	woman
1333	regime	order	army
1334	prisoner	beat	protester
1335	mother	join	protester
1336	obama	praise	army
1337	officer	join	protester
1338	wife	expect	child
1339	army	encourage	protester
1340	administration	push	regime
1341	husband	take	child
1342	washington	back	regime
1343	thug	attack	protester
1344	washington	confront	administration
1345	regime	send	thug
1346	regime	assault	activist
1347	wife	visit	sister
1348	protester	confront	army
1349	killer	kill	soldier
1350	child	follow	father
1351	officer	join	protester
1352	protester	blame	policeman
1353	protester	challenge	regime
1354	police	fight	protester
1355	wife	join	husband
1356	ally	train	army
1357	officer	join	protester
1358	u.s.	back	dictator
1359	officer	arrest	youth
1360	police	beat	protester
1361	mother	raise	child
1362	youth	topple	dictator
1363	obama	reassure	israel
1364	protester	topple	regime
1365	daughter	leave	iran
1366	regime	praise	youth
1367	al-qadhafi	address	palestinian
1368	muslims	protect	christian
1369	father	murder	child
1370	father	murder	wife
1371	tunisia	accuse	italy
1372	army	force	protester
1373	police	arrest	officer
1374	woman	bring	regime
1375	criminal	beat	protester
1376	police	detain	protester
1377	regime	follow	police
1378	u.s.	abandon	ally
1379	soldier	allow	protester
1380	police	beat	protester
1381	police	arrest	activist
1382	husband	raise	child
1383	libya	stop	migrant
1384	washington	condemn	syria
1385	israeli	leave	palestinian
1386	police	beat	protester
1387	father	murder	child
1388	father	murder	wife
1389	woman	rescue	husband
1390	israel	confront	iran
1391	police	attack	protester
1392	soldier	treat	protester
1393	administration	warn	republican
1394	police	arrest	woman
1395	migrant	flee	regime
1396	obama	criticize	regime
1397	thug	attack	protestor
1398	administration	leave	protester
1399	officer	prevent	protester
1400	administration	encourage	protester
1401	migrant	thank	italy
1402	administration	reassure	ally
1403	woman	defend	protester
1404	obama	praise	bush
1405	guard	kill	protester
1406	police	disperse	protester
1407	obama	encourage	protester
1408	administration	encourage	protester
1409	army	defend	israel
1410	officer	attack	protester
1411	officer	prevent	protester
1412	israel	accuse	iran
1413	police	chase	protester
1414	police	battle	protester
1415	police	blame	guard
1416	judge	bring	husband
1417	administration	welcome	libya
1418	militia	accuse	activist
1419	protester	defy	regime
1420	militant	oppose	gadhafi
1421	iraq	follow	libya
1422	police	shoot	protester
1423	sniper	kill	protester
1424	obama	bring	daughter
1425	protester	fight	police
1426	police	attack	protester
1427	soldier	capture	migrant
1428	police	chase	protester
1429	regime	blame	protester
1430	army	defend	israel
1431	officer	prevent	protester
1432	sniper	kill	protester
1433	protester	defy	regime
1434	woman	rescue	husband
1435	husband	take	child
1436	netanyahu	blame	palestinian
1437	protester	fight	regime
1438	protester	execute	mercenary
1439	sniper	kill	protester
1440	israel	accuse	obama
1441	protester	see	administration
1442	police	allow	thug
1443	police	disperse	protester
1444	police	kill	daughter
1445	iran	encourage	syria
1446	police	prevent	protester
1447	qaddafi	warn	libyans
1448	police	shoot	protester
1449	mother	raise	child
1450	regime	detain	politician
1451	police	kill	protester
1452	gaddafi	lead	libya
1453	gaddafi	order	thug
1454	army	kill	protester
1455	police	shoot	protester
1456	police	shoot	protester
1457	police	stop	protester
1458	qaddafi	hire	mercenary
1459	sniper	target	protester
1460	washington	condemn	protester
1461	protester	attack	policeman
1462	iran	allow	protester
1463	thug	assault	protester
1464	criminal	assault	protester
1465	thug	attack	protestor
1466	gaddafi	warn	protester
1467	gadhafi	warn	protester
1468	gaddafi	hire	mercenary
1469	police	attack	protester
1470	police	kill	protester
1471	gadhafi	hire	mercenary
1472	soldier	join	protester
1473	policeman	join	protester
1474	rebel	support	protester
1475	gaddafi	hire	mercenary
1476	gaddafi	accuse	israel
1477	police	arrest	daughter
1478	qaddafi	blame	libyans
1479	protester	fight	thug
1480	guard	defend	libya
1481	administration	support	protester
1482	activist	accuse	guard
1483	sniper	kill	protester
1484	republican	leave	washington
1485	gaddafi	warn	protester
1486	gaddafi	flee	libya
1487	gaddafi	lead	regime
1488	gaddafi	warn	protester
1489	sniper	shoot	protester
1490	soldier	kill	dictator
1491	libya	attack	protester
1492	soldier	kill	al-qadhafi
1493	al-qadhafi	address	libyans
1494	pirate	kill	hostage
1495	police	kill	protester
1496	police	shoot	protester
1497	gaddafi	leave	libya
1498	gaddafi	leave	libya
1499	soldier	shoot	gadhafi
1500	tunisia	leave	libya
1501	gaddafi	denounce	protester
1502	soldier	shoot	teenager
1503	police	arrest	daughter
1504	qaddafi	blame	libyans
1505	judge	join	protester
1506	qaddafi	blame	libyans
1507	regime	fight	rebel
1508	police	join	protester
1509	dictator	punish	protester
1510	sniper	shoot	protester
1511	mercenary	take	protester
1512	army	back	father
1513	soldier	shoot	gaddafi
1514	gaddafi	warn	libyans
1515	woman	love	gaddafi
1516	israel	accuse	iran
1517	israel	accuse	syria
1518	sniper	kill	pirate
1519	husband	marry	daughter
1520	wife	leave	libya
1521	woman	love	gaddafi
1522	regime	encourage	police
1523	gaddafi	hire	militiaman
1524	gaddafi	kill	protester
1525	al-qadhafi	threaten	protester
1526	police	assault	protester
1527	officer	train	police
1528	u.s.	support	youth
1529	protester	topple	dictator
1530	china	shoot	protester
1531	iran	punish	woman
1532	gaddafi	defend	regime
1533	regime	attack	civilian
1534	protester	see	mercenary
1535	gadhafi	hire	mercenary
1536	gadhafi	ask	protester
1537	army	back	father
1538	mercenary	fight	civilian
1539	washington	back	protester
1540	israel	accuse	iran
1541	soldier	leave	army
1542	thug	battle	protester
1543	gaddafi	attack	protester
1544	protester	topple	ally
1545	protester	threaten	regime
1546	youth	topple	regime
1547	u.s.	support	youth
1548	youth	capture	mercenary
1549	father	address	protester
1550	enemy	kill	child
1551	expert	accuse	libya
1552	extremist	lead	guard
1553	protester	see	mercenary
1554	regime	attack	civilian
1555	protester	shoot	civilian
1556	soldier	shoot	civilian
1557	wife	leave	libya
1558	rebel	kill	soldier
1559	jews	help	israel
1560	officer	follow	guard
1561	army	attack	protestor
1562	gadhafi	order	police
1563	gadhafi	order	army
1564	pirate	kill	hostage
1565	gadhafi	blame	laden
1566	gaddafi	blame	laden
1567	gaddafi	hire	mercenary
1568	hero	save	woman
1569	hero	save	baby
1570	gaddafi	accuse	protester
1571	gaddafi	accuse	laden
1572	jerusalem	blame	abbas
1573	al-qadhafi	defend	libya
1574	gaddafi	accuse	laden
1575	gaddafi	blame	laden
1576	guard	execute	officer
1577	gaddafi	blame	al-qaeda
1578	gaddafi	blame	laden
1579	killer	protect	gaddafi
1580	thug	protect	gaddafi
1581	officer	arrest	reporter
1582	father	take	child
1583	gaddafi	blame	laden
1584	palestinian	flee	libya
1585	gaddafi	accuse	laden
1586	officer	beat	husband
1587	king	warn	u.s.
1588	father	confront	king
1589	gaddafi	blame	laden
1590	gaddafi	blame	al-qaeda
1591	gaddafi	blame	al-qaeda
1592	gaddafi	blame	laden
1593	obama	accuse	gaddafi
1594	mercenary	attack	protester
1595	regime	defend	gaddafi
1596	gaddafi	order	soldier
1597	army	attack	terrorist
1598	regime	kill	protester
1599	regime	kill	civilian
1600	police	arrest	activist
1601	mercenary	defend	regime
1602	gaddafi	accuse	protester
1603	mother	bring	child
1604	wife	take	refugee
1605	protester	encourage	enemy
1606	obama	challenge	administration
1607	gaddafi	order	army
1608	gaddafi	accuse	islamists
1609	soldier	chase	protester
1610	al-qadhafi	kill	libyans
1611	police	beat	protester
1612	police	arrest	woman
1613	libya	support	father
1614	terrorist	attack	guard
1615	police	arrest	activist
1616	gaddafi	send	woman
1617	soldier	arrest	officer
1618	gaddafi	leave	libyans
1619	rebel	capture	soldier
1620	mother	raise	child
1621	qaddafi	hire	mercenary
1622	police	shoot	protester
1623	police	arrest	activist
1624	activist	lead	protester
1625	mercenary	shoot	rebel
1626	mother	flee	iraq
1627	gaddafi	order	officer
1628	scientist	visit	libya
1629	policeman	join	protester
1630	police	beat	protester
1631	rebel	kill	gadhafi
1632	iran	support	terrorist
1633	army	arrest	mercenary
1634	gaddafi	give	child
1635	protester	bring	regime
1636	protester	kill	mercenary
1637	al-qadhafi	leave	libyans
1638	refugee	flee	libya
1639	gaddafi	order	army
1640	soldier	join	protester
1641	israel	face	army
1642	administration	embrace	democrat
1643	christian	join	protester
1644	libya	shoot	protester
1645	china	shoot	protester
1646	ally	defend	gaddafi
1647	regime	prevent	child
1648	youth	beat	militia
1649	gaddafi	hire	mercenary
1650	father	take	daughter
1651	police	attack	protester
1652	gaddafi	murder	civilian
1653	protester	force	gaddafi
1654	gaddafi	attack	protester
1655	gaddafi	attack	rebel
1656	libya	assist	refugee
1657	obama	praise	king
1658	regime	hire	mercenary
1659	gunman	kill	soldier
1660	refugee	flee	libya
1661	mercenary	fight	protester
1662	teacher	flee	libya
1663	tunisia	assist	refugee
1664	rebel	kill	soldier
1665	police	prevent	mother
1666	police	arrest	smuggler
1667	army	help	libya
1668	rebel	push	attacker
1669	gaddafi	save	regime
1670	army	kill	libyans
1671	terrorist	infiltrate	protester
1672	regime	blame	islamists
1673	bush	praise	qaddafi
1674	protester	target	abbas
1675	militant	kill	father
1676	gaddafi	leave	libya
1677	pirate	threaten	hostage
1678	pirate	kill	hostage
1679	protester	fight	police
1680	gaddafi	train	rebel
1681	activist	thank	pentagon
1682	police	arrest	activist
1683	qaddafi	hire	mercenary
1684	rebel	kill	officer
1685	gaddafi	face	enemy
1686	gaddafi	order	soldier
1687	woman	defend	libya
1688	china	threaten	gadhafi
1689	officer	inform	gadhafi
1690	china	threaten	gaddafi
1691	daughter	leave	iran
1692	policeman	leave	libya
1693	refugee	flee	libya
1694	mercenary	kill	protester
1695	china	stop	iran
1696	gaddafi	address	libyans
1697	ally	back	rebel
1698	regime	stop	migrant
1699	father	rule	libya
1700	libyans	blame	laden
1701	obama	help	iran
1702	qaddafi	save	libya
1703	washington	abandon	ally
1704	extremist	accuse	obama
1705	civilian	attack	policeman
1706	civilian	attack	soldier
1707	libyans	leave	libya
1708	sister	treat	wife
1709	refugee	flee	libya
1710	gaddafi	accuse	al-qaeda
1711	islamists	accuse	king
1712	protester	face	police
1713	protester	face	thug
1714	gaddafi	defend	regime
1715	daughter	leave	iran
1716	obama	reassure	israeli
1717	ally	defend	regime
1718	u.s.	accuse	iraq
1719	soldier	beat	protester
1720	al-qadhafi	seize	child
1721	revolutionary	capture	soldier
1722	soldier	kill	child
1723	father	abandon	child
1724	father	abandon	wife
1725	libyans	kill	revolutionary
1726	gunman	kill	rebel
1727	youth	battle	police
1728	child	love	father
1729	libya	follow	tunisia
1730	father	flee	libya
1731	rebel	execute	mercenary
1732	obama	lead	revolutionary
1733	republican	accuse	obama
1734	soldier	advise	rebel
1735	rebel	attack	militia
1736	police	join	protester
1737	obama	help	iran
1738	police	protect	regime
1739	gunman	assassinate	officer
1740	regime	defend	ally
1741	gunman	kill	rebel
1742	mercenary	help	qaddafi
1743	police	protect	regime
1744	army	arrest	palestinian
1745	police	disperse	protester
1746	mother	raise	child
1747	iran	fight	israel
